filename,psnr,ssim,lpips
ILSVRC2012_val_00013289.png,31.88171,0.9732256975897376,[[[0.04581333]]]
ILSVRC2012_val_00013303.png,35.191807,0.9320524040499878,[[[0.1851824]]]
ILSVRC2012_val_00013339.png,29.896675,0.9234275770440402,[[[0.15505934]]]
ILSVRC2012_val_00013595.png,30.62107,0.9315393743505365,[[[0.09928872]]]
ILSVRC2012_val_00013607.png,27.677042,0.9520050601642205,[[[0.06762597]]]
ILSVRC2012_val_00013612.png,31.191044,0.9129504278763764,[[[0.23141128]]]
ILSVRC2012_val_00013654.png,32.47406,0.9216994873382061,[[[0.10547736]]]
ILSVRC2012_val_00013710.png,30.107412,0.9480375394145831,[[[0.03933359]]]
ILSVRC2012_val_00013823.png,29.050978,0.9429695905421668,[[[0.06132935]]]
ILSVRC2012_val_00013944.png,29.651117,0.9261286413783805,[[[0.10911746]]]
ILSVRC2012_val_00013974.png,34.33506,0.9414646747777171,[[[0.13812204]]]
ILSVRC2012_val_00014042.png,29.91439,0.9549357536228762,[[[0.05804348]]]
ILSVRC2012_val_00014058.png,29.757656,0.9312051803092127,[[[0.06675464]]]
ILSVRC2012_val_00014118.png,31.209772,0.9308430523855564,[[[0.12272348]]]
ILSVRC2012_val_00014227.png,31.096432,0.9258701845286346,[[[0.17787105]]]
ILSVRC2012_val_00014249.png,31.500017,0.9425842167649404,[[[0.03452026]]]
ILSVRC2012_val_00014255.png,32.15675,0.9644966412282353,[[[0.07318103]]]
ILSVRC2012_val_00014264.png,31.052397,0.9032691520806126,[[[0.3596214]]]
ILSVRC2012_val_00014277.png,31.054192,0.9188416791855099,[[[0.08302969]]]
ILSVRC2012_val_00014308.png,32.30357,0.9367387683041039,[[[0.16450286]]]
ILSVRC2012_val_00014326.png,29.876421,0.940938441909566,[[[0.08191215]]]
ILSVRC2012_val_00014513.png,31.522152,0.9422752944512978,[[[0.05100298]]]
ILSVRC2012_val_00014556.png,32.701763,0.9425333886230229,[[[0.15224873]]]
ILSVRC2012_val_00014570.png,31.052835,0.9501375358730638,[[[0.09788686]]]
ILSVRC2012_val_00014653.png,31.510403,0.9464085864962676,[[[0.03918058]]]
ILSVRC2012_val_00014705.png,29.4455,0.9031506312626463,[[[0.1002087]]]
ILSVRC2012_val_00014735.png,34.179974,0.9469002114923195,[[[0.09575659]]]
ILSVRC2012_val_00014748.png,30.784042,0.8958357216107862,[[[0.18902487]]]
ILSVRC2012_val_00014768.png,31.995708,0.9285512565549359,[[[0.06851128]]]
ILSVRC2012_val_00014817.png,32.54124,0.9363636487234185,[[[0.11234828]]]
ILSVRC2012_val_00014982.png,32.97981,0.9372944416521256,[[[0.13834453]]]
ILSVRC2012_val_00014989.png,30.466719,0.9431168790647344,[[[0.05144187]]]
ILSVRC2012_val_00014995.png,38.469196,0.9673780647317943,[[[0.14694668]]]
ILSVRC2012_val_00015085.png,31.591015,0.9421905522333328,[[[0.05332061]]]
ILSVRC2012_val_00015104.png,30.575058,0.9446545650012039,[[[0.0702764]]]
ILSVRC2012_val_00015146.png,31.973791,0.9515695420894179,[[[0.0401412]]]
ILSVRC2012_val_00015151.png,29.36081,0.9288502249610613,[[[0.12810087]]]
ILSVRC2012_val_00015182.png,35.5065,0.9536504199720135,[[[0.09544318]]]
ILSVRC2012_val_00015188.png,29.027796,0.9176228743847318,[[[0.21124473]]]
ILSVRC2012_val_00015210.png,32.88037,0.9153484846007406,[[[0.10394742]]]
ILSVRC2012_val_00015252.png,34.27729,0.9477080902739183,[[[0.09328522]]]
ILSVRC2012_val_00015317.png,29.25777,0.9368352296881887,[[[0.0768251]]]
ILSVRC2012_val_00015364.png,33.22075,0.9314288910271367,[[[0.13681693]]]
ILSVRC2012_val_00015477.png,30.10091,0.9691567499420742,[[[0.06293844]]]
ILSVRC2012_val_00015481.png,29.560526,0.9607852723889755,[[[0.03652461]]]
ILSVRC2012_val_00015513.png,29.214462,0.960697097648074,[[[0.06893543]]]
ILSVRC2012_val_00015570.png,36.202896,0.9327567781612549,[[[0.26496327]]]
ILSVRC2012_val_00015578.png,31.858315,0.9248377895161323,[[[0.06563014]]]
